,norm_1,temperature_1,U_1,norm_2,temperature_2,U_2,norm_3,temperature_3,U_3
norm_1,30.201700989472037,-0.013584820576258495,0.6201099945101413,0.003443485733404286,-0.0037757073077332145,-0.024915614656285678,197.91387776798305,-0.03160057378807535,0.27105336991977397
temperature_1,-0.013584820576258495,0.00011295023799274524,0.000700402146112539,-0.005831960961800261,0.0001455307304445753,2.6739859881285488e-05,-0.35820998595399994,4.900543946097692e-05,-0.00042003369317346854
U_1,0.6201099945101413,0.000700402146112539,0.025968898475250867,-0.010347056363429183,0.00022852608945900593,0.0010787258653481748,-1.5097700336211095,-2.994310723888054e-05,0.00033304004959698006
norm_2,0.003443485733404286,-0.005831960961800261,-0.010347056363429183,1.0135213356807629,-0.013903900587644633,0.06139787557706294,1.9739546844536908,-0.000695391293390885,0.006139529375139103
temperature_2,-0.0037757073077332145,0.0001455307304445753,0.00022852608945900593,-0.013903900587644633,0.0015952813185702854,0.003954138455868668,0.11681412670935194,-1.5925635447070224e-07,-1.2739652628575423e-05
U_2,-0.024915614656285678,2.6739859881285488e-05,0.0010787258653481748,0.06139787557706294,0.003954138455868668,0.02068953412671576,0.2773067486707386,-2.6831180812650704e-05,0.00019668258542575152
norm_3,197.91387776798305,-0.35820998595399994,-1.5097700336211095,1.9739546844536908,0.11681412670935194,0.2773067486707386,13311.78743641861,-0.6455126029252601,17.062222221461983
temperature_3,-0.03160057378807535,4.900543946097692e-05,-2.994310723888054e-05,-0.000695391293390885,-1.5925635447070224e-07,-2.6831180812650704e-05,-0.6455126029252601,0.0003919894863880805,0.003500452724968327
U_3,0.27105336991977397,-0.00042003369317346854,0.00033304004959698006,0.006139529375139103,-1.2739652628575423e-05,0.00019668258542575152,17.062222221461983,0.003500452724968327,0.07925464416955905
