,norm_1,temperature_1,U_1,norm_2,temperature_2,U_2,norm_3,temperature_3,U_3
norm_1,0.02312557625629631,-0.0003037299151298011,0.02855324040465999,0.8591209509597725,-0.00029167463487412334,0.0010498860362638052,32.22165880999916,-5.100959718449289e-05,0.0007183658331952614
temperature_1,-0.0003037299151298011,0.0005635531011435969,0.003231625595671601,-0.24550401384053924,7.216501040571055e-05,-0.0002476714346153892,-9.760694922301631,1.5324364671770003e-05,-0.00021547242234013395
U_1,0.02855324040465999,0.003231625595671601,0.05900078549039273,-0.5660156973410361,0.00011320844314662874,-0.00031810228209194655,-25.582836792321146,3.948752176671298e-05,-0.0005534866039810356
norm_2,0.8591209509597725,-0.24550401384053924,-0.5660156973410361,343.54228098383135,-0.05949056967957206,0.46547135140675566,18268.058008960674,-0.027464865146582487,0.38402688729785645
temperature_2,-0.00029167463487412334,7.216501040571055e-05,0.00011320844314662874,-0.05949056967957206,0.00013886276556751746,0.0006495108961781155,-4.039225281052009,6.060204066820796e-06,-8.454252722957172e-05
U_2,0.0010498860362638052,-0.0002476714346153892,-0.00031810228209194655,0.46547135140675566,0.0006495108961781155,0.0048976432950612,14.991312164531283,-2.353667113336609e-05,0.0003319168654756757
norm_3,32.22165880999916,-9.760694922301631,-25.582836792321146,18268.058008960674,-4.039225281052009,14.991312164531283,2506066.759504686,-1.5203308562414388,75.40847630257794
temperature_3,-5.100959718449289e-05,1.5324364671770003e-05,3.948752176671298e-05,-0.027464865146582487,6.060204066820796e-06,-2.353667113336609e-05,-1.5203308562414388,2.0094892230804655e-05,0.0003160596112952954
U_3,0.0007183658331952614,-0.00021547242234013395,-0.0005534866039810356,0.38402688729785645,-8.454252722957172e-05,0.0003319168654756757,75.40847630257794,0.0003160596112952954,0.009297744593161449
